transcript,summary
"#Person1#: Tum classifieds kyun padh rahe ho? Tumhe kya chahiye? #Person2#: Main ek bookcase dhoond raha hoon, lekin main naya nahi kharidna chahta. #Person1#: Kya tumhe koi luck mila? #Person2#: Nahi, waise toh koi used bookcases listed nahi hain. Lekin Saturday ko kuch rummage sales hain. Mujhe lagta hai main unhe dekhne jaunga. #Person1#: Kya tumhe koi problem hai agar main tumhare saath jaun? #Person2#: Bilkul nahi. Ye private sales bargaining ke liye great jagah hain. Aur kabhi kabhi tumhe saari junk ke beech mein amazing cheezein mil jaati hain. #Person1#: Maine apni maa se negotiate karna seekha. Mujhe laga main bargaining mein achha hoon, lekin mujhe Kimble's Department Store par ek problem hui. #Person2#: Kya hua? #Person1#: Main apni girlfriend ke liye ek beautiful wool sweater kharidna chahta tha. Uska price forty dollars tha, toh maine salesclerk ko thirty offer kiya.","#Person2# ek second-hand bookcase dhoond raha hai aur rummage sales par jaane wala hai. #Person1# #Person2# ke saath jaayega, aur #Person1# apne bargaining ka bura experience share karta hai."
"#Person1#: Mujhe thoda weight lose karna hai! #Person2#: Mujhe bhi! #Person1#: Kal meri yoga class hai. Kya tum mere saath aana chahoge? #Person2#: Nahi, mere liye yeh bahut mehnga hai. Maine decide kiya hai ki main apne akele kuch exercises karunga. #Person1#: Tum kya karne wale ho? #Person2#: Track par daudunga. Subah main ek ghante daudta hoon, aur dopahar mein building ke aas paas daudta hoon. #Person1#: Achha hai, mujhe yakin hai agar tum lagatar karte rahoge toh yeh kaam karega. #Person2#: Mujhe umeed hai. Kya tum mere saath aana chahoge? #Person1#: Acha lag raha hai!",#Person2# ko yoga class bahut mehngi lagti hai isliye #Person2# ne decide kiya hai ki wo apne akele exercises karke weight lose karega.
#Person1#: Kya aaj raat dinner karne wale hain? #Person2#: Tum kya banane ka plan kar rahe ho? #Person1#: Main dinner nahi bana raha. #Person2#: Tum aaj raat sirf tabhi khana khaoge jab tum khud banao. #Person1#: Mujhe nahi pata kya banaun dinner ke liye. #Person2#: Mujhe nahi pata. Tumhe kya khana hai? #Person1#: Mujhe chicken aur potatoes ka mann hai. #Person2#: Yeh toh bahut tasty lag raha hai. #Person1#: Toh kya tum isse banane ka plan kar rahe ho? #Person2#: Maine pehle hi bola ki main aaj raat nahi bana raha. #Person1#: Main dinner bana dunga. #Person2#: Mujhe pata hai. Cooking shuru karo.,"#Person1# ne #Person2# se poocha ki #Person2# dinner ke liye kya banane wale hain. #Person2# ne cooking karne se mana kar diya, isliye #Person1# khud cooking karega."
"#Person1#: Main is meeting ko order karne ke liye bulata hoon. Aaj yahan sabka shukriya, mujhe pata hai aaj aap sabka din busy hai. Aaj humein bohot saari cheezein cover karni hain. Kya sabko agenda mila? #Person2#: Mujhe agenda ka ek copy chahiye. Aur kya main kuch suggest kar sakta hoon? Mujhe pata hai aaj humein bohot saare points review karne hain, lekin kya hum meeting ka time chaar baje se pehle khatam kar sakte hain? Hum mein se bohot logon ke paas din ke end se pehle kaam ka mountain hai. #Person1#: Humein sab kuch usse pehle khatam kar lena chahiye. Pehle major points ko dekhte hain, aur dekhte hain hum kahan hain. Pehla business ka matter hai hamari last meeting ke minutes ko approve karna. #Person2#: Main propose karta hoon ki hum minutes ko accept karein. #Person1#: Achha. Kya mujhe second milta hai? #Person2#: Main second karta hoon. #Person1#: Motion carried. Ab, hamare agenda par agla point hai budget review. Margaret, kya tum humein budget review ki stithi ke baare mein bata sakti ho? #Person2#: Maine sabko pichle hafte manual ka ek copy diya tha. Hamara review board sab kuch dekh raha hai, aur unhone final review tayaar kiya hai. Yeh sabke liye ek copy hai, aur agar aapke paas koi questions hain, toh meeting ke baad mujhse baat kar sakte hain. Basicly, budget review complete ho gaya hai, sirf kuch polishing details bachi hain. #Person1#: Kya action ki zarurat hai? #Person2#: Agar sab final review handout dekh le, agar koi objections ya corrections hain, toh mujhe batao. Agle hafte, hum final approval de sakte hain.","#Person1# chaar baje se pehle meeting khatam karne par sahmat hai aur unki last meeting ke minutes ko approve karne se shuruat karte hain, phir #Person1# Margaret se budget review ki progress ke baare mein poochte hain. Woh agle hafte final approval denge."
"#Person1#: Morrie, AHT kya hota hai? #Person2#: AHT ka matlab hai animal health technician. Maine California ke pehle AHT class se Pures College se graduation kiya. Humme se kuch log gaon mein kaam karte hain, jaise cattle, horses ya sheep ka dhyan rakhte hain. Kuch log research labs mein kaam karte hain. Lekin zyada tar hum pet hospitals mein kaam karte hain. #Person1#: Mujhe pata hai ki tum pet hospital mein kaam karte ho. Wahan tum kya karte ho? #Person2#: Hum blood aur dusre tests karte hain, shots dete hain aur medicine tayar karte hain. Hum nails kaat te hain, daant saaf karte hain, bath dete hain aur cages saaf karte hain. Hum clinic ko smoothly chalane mein madad karte hain, ye ensure karte hain ki medicine aur equipment kaafi ho. #Person1#: Waah, tumhare paas kitna kaam hai. Doctor Blake ne mujhe bataya ki tumhare bina itna kuch nahi kar sakte the.","Morrie AHT ka full naam aur pet hospital mein jo alag-alag jobs wo karti hai, wo #Person1# ko samjhati hai."
"#Person1#: Mujhe aap se ek eviction notice mila hai, aur mujhe samajh nahi aa raha yeh kya matlab hai. #Person2#: Well, aap apne rent mein peeche hain; yeh ek 30 din ka notice hai vacate karne ke liye. #Person1#: Aap mujhe sirf rent late hone par nahi nikaal sakte. #Person2#: Aap kai baar rent late kar chuke hain. Main apne aap ko protect karne ke liye back rent ke liye suit file kar raha hoon. #Person1#: Kya aap mujhe bahar nikaal rahe hain? #Person2#: Yeh notice aapko yeh batane ke liye hai ki agar aap apna rent nahi chukate hain toh aapko sheriff ke dwara evict kiya jayega. #Person1#: Agar main apne rent ka payment kar doon, toh kya main reh sakta hoon? #Person2#: Aap reh sakte hain agar aap payment karte hain aur aage bhi payment time par karte hain. Warna, main kisi aur renter ko dhoondh loon ga. #Person1#: Main abhi paise lene ja raha hoon. #Person2#: Thank you. Kripya ensure karein ki aap cash ya cashier's check se payment karein.",#Person2# ne #Person1# ko eviction notice diya hai kyunki #Person1# baar baar rent mein late ho raha hai. #Person2# ne #Person1# ko bataya ki agar #Person1# rent ka payment kar leta hai toh wo reh sakta hai.
"#Person1#: Kya tumhe chai ya coffee chahiye? #Person2#: Nahi, shukriya. Abhi bahut der ho gayi hai. Yeh mujhe poori raat jagaye rakhenge. #Person1#: Toh, paani ke liye kya? #Person2#: Haan, please. #Person1#: Bahut der tak mat kaam karo kyunki tumhara health achha nahi hai. Tumhe apne health ka dhyan rakhna chahiye. #Person2#: Mujhe pata hai, lekin mujhe yeh reports aaj raat khatam karni hain. Hamara manager inhe kal subah ki meeting mein use karega. #Person1#: Kya main tumhe kisi cheez mein madad kar sakta hoon? #Person2#: Nahi, mujhe dar hai tum nahi kar sakte. Bas TV thoda kam kar do taaki yeh itna noisy na ho. #Person1#: Main kar dunga. Mujhe umeed hai ki tum jaldi reports khatam kar loge aur thoda so loge. #Person2#: Chinta mat karo. Mujhe zyada time nahi lagega.",#Person2# #Person1# ki parwah karta hai aur #Person2# sirf ek glass paani chahta hai kyunki der ho gayi hai aur #Person1# ko reports khatam karni hain.
"#Person1#: Aaj ka din kitna accha hai, hai na? #Person2#: Haan. Bahut accha aur sunny hai. #Person1#: Yeh pichle hafte se bahut behtar hai. Woh toh itna garam aur geela tha. #Person2#: Haan, yeh toh bas shandar hai. Main toh bas yeh soch raha tha ki thandi hawa kab aayegi aur autumn is saal thoda pehle aayega. #Person1#: Toh lagta hai tumhari dua sun li gayi. Kal ka mausam kaisa hoga, yeh soch raha hoon. #Person2#: Maine radio par weather report nahi suna. #Person1#: Toh aaj dopahar humein farm jaana padega. #Person2#: Sahi hai. Humein umbrellas le jaana chahiye.",#Person1# aur #Person2# aaj ke mausam ke baare mein baat karte hain. #Person2# aaj ke mausam ko pasand karta hai aur woh umbrellas ke saath farm jaane wale hain.
"#Person1#: Toh mujhe thoda aur batao apne baare mein, Sharon. #Person2#: Well, jab maine drama school se graduation kiya, maine Hollywood mein actress banne ki koshish ki. #Person1#: Really? #Person2#: Haan, lekin mujhe koi roles nahi mile. Do saal baad, mujhe finally Universal Studios mein ek job mili. #Person1#: Toh tumhe finally actress banne ka mauka mila? #Person2#: Nahi, main studio mein ek tour guide hoon! Lekin jab main kaam karti hoon, mujhe bahut saare stars dekhne ko milte hain!","Sharon #Person1# ko batati hai ki usne actress banne ki koshish ki, lekin ab woh ek tour guide hai."
"#Person1#: Sabko shukriya hamari monthly staff correlation meeting mein aane ke liye. Aaj humare paas aap sabke liye bahut saari nai cheezein hain, company policy mein bahut saare changes honge taaki employee welfare ko behtar kiya ja sake. #Person2#: Employee welfare? Ismein kya kya shamil hai? #Person1#: Pehle, hamara welfare program sirf benefits packages tak simit tha, jismein partial health insurance coverage aur retirement plan shamil tha. Lekin hum morale ko badhane ki koshish kar rahe hain incentives badhakar aur additional welfare considerations add karke. #Person2#: Kis tarah ki considerations ki baat ho rahi hai? #Person1#: Yeh propose kiya gaya hai ki ab se, employees ko 10 paid sick days milenge, apne 2 hafte ke vacation periods ke alawa. Unhe proper physical health maintain karne ke liye Friday nights ko company sponsored aerobics class mein shamil hone ke liye bhi encourage kiya jayega. Humne human resource department se bhi consult kiya hai aur management aur employees ke beech ek nai liaison hire ki hai. Chalo sab milkar Ms. Michelle Cain ko hamari team mein swagat karte hain hamari company ki ombudsman ke roop mein. #Person2#: Hamari company mein ab ek ombudsman hai? #Person1#: Haan, bilkul. Ab se, jab bhi aapke paas work day ke dauran kisi bhi cheez ke liye koi question ya concern ho, Ms. Cain aapki advocate hongi. Agar aapko lagta hai ki management practices mein kuch inappropriate ya unfair hai, to ombudsman pehli vyakti hongi jise aap dekhenge. Unka kaam hai aapke best interest ka khayal rakhna.",#Person1# ne #Person2# ko pehle ke welfare program aur current welfare considerations ke baare mein bataya aur 10 paid sick days aur company-sponsored aerobics class ka zikr kiya. #Person1# ne company mein ombudsman Ms. Cain ki maujoodgi aur unke functions ka bhi parichay diya.
"#Person1#: Dekho, yahan do coins hain jinka naam Kai Yuan Tong Bao hai, yeh wo coins hain jo naye dynasty ke founding ki yaad mein banaye gaye the. Yeh do coins Tang Dynasty ke alag-alag periods mein banaye gaye the. #Person2#: Tum kaise farq bata sakte ho? Mere hisaab se, yeh to lagbhag same lag rahe hain. #Person1#: Jo coin early Tang period mein bana hai, wo bada hai aur is par zyada characters hain, jabki jo chhote aur elegant characters wale hain, wo late Tang period mein bane hain. Dhyan se dekho, aur mujhe batao kya tumhe ab farq nazar aata hai. #Person2#: Haan, yeh alag hain! Lekin yeh to bahut professional hai. Mujhe sirf asli aur nakli mein farq karna hai. Kya tumhe koi method pata hai jisse hum nakli ancient coin ko pehchaan sakein? #Person1#: Itihaas mein nakli coins banane ke liye alag-alag methods ka istemal hua tha. Hum aam taur par coin ko kisi authorized unit ko bhejte hain jahan experts special machines se ise test karte hain. Hum ise naked eyes se bhi judge kar sakte hain. #Person2#: Samajh gaya. Waise, China ko itihaas mein kai baar foreign tribes ne rule kiya hai. Kya unhone China mein apne coins issue kiye the? #Person1#: Bilkul, unhone kiye the. Liao Coins aur Song Coins, udaharan ke liye, Southern Song aur Yuan period ke dauran 800 - 1000 saal pehle sath mein chal rahe the. Liao Coins ka style plain aur bold hai, bilkul Mongolian tribe ke characteristics ki tarah. Chalo, main ek dhoondta hoon aur tumhe dikhata hoon. #Person2#: Agar tumhe koi mile, to please owner se bargain karna. Mujhe ek chahiye. Yeh dekhna interesting hai ki Han aur Mongolian cultures ka integration is chhoti si metal piece par kaise hai.",#Person1# ne #Person2# ko do coins ke beech ka farq samjhaya jo Tang Dynasty ke alag-alag periods mein bane the aur nakli ancient coin ko pehchaanne ke methods bataye. #Person1# ne alag-alag foreign tribes dwara alag-alag periods mein banaye gaye coins ka bhi parichay diya.
"#Person1#: Hi. Mike. Tera weekend kaisa gaya? #Person2#: Theek hai. Main apni grandma se countryside mein milne gaya. #Person1#: Lucky ho. Wahan kya kiya? #Person2#: Maine apne kuch doston ke saath hills mein walk ki. #Person1#: Kaisa tha? #Person2#: Haan. Scenery amazing thi. Pura hillside bahut laal tha. #Person1#: Kya zabardast! Aur kuch kiya? #Person2#: Humne Sunday ko picnic ki. #Person1#: Kya pasand aaya? #Person2#: Bahut maza aaya. Waise, Lisa. Tera weekend kaisa raha? #Person1#: Mujhse mat pooch. Mike. #Person2#: Kya hua? #Person1#: Mujhe cold ho gaya hai. Main sirf bistar par lete rehne ke alawa kuch nahi kar sakta. #Person2#: Oh. pyaare.","Mike ko lagta hai ki uska weekend acha tha kyunki usne apni grandma se countryside mein milne gaya aur apne doston ke saath hills mein walk ki, jabki Lisa ko cold ho gaya hai."
"#Person1#: Tum New York se wapas aane ke baad kya karne wale ho? #Person2#: Main sheher mein rahunga. #Person1#: Tum poore din kya karoge? #Person2#: Main apne pita ke saath workshop mein kaam karunga. Shaam ko, main kitaabein padunga. Weekend par, main apne parivaar ke saath park jaunga. #Person1#: Kya tumne kabhi kaam kiya hai? #Person2#: Nahi, par main seekh sakta hoon. Is summer tum kya karne wale ho? #Person1#: Main camping par ja raha hoon. Main chaar summers se camping ja raha hoon. #Person2#: Main kabhi camping nahi gaya. Wahan tum kya karte ho? #Person1#: Hum bahut saari cheezein karte hain. Subah, hum swimming aur boating karte hain. Dopahar ko, hum volleyball ya tennis khelte hain. Raat ko, hum campfire ke aas paas baithte hain. Hum gaate hain ya kahaniyan sunate hain. #Person2#: Yeh bahut accha lagta hai. #Person1#: Yeh sach mein accha hai. Wales is summer kya karne wala hai? #Person2#: Mujhe lagta hai woh apne parents ke saath pahadon par ja raha hai. #Person1#: Achha, toh phir, Alice. Masti karo. #Person2#: Tum bhi, Leslie. Wales ko mera salaam kehna. Main tumse October mein milunga.",Alice aur Leslie apne summer ke plans ke baare mein baat karte hain. Alice workshop mein kaam karne ka plan bana rahi hai aur Leslie camping par jaane par jo cheezein karti hai unke baare mein batati hai. Woh Wales ke plan ke baare mein bhi baat karte hain.
"#Person1#: Tumhara spoken English kaafi accha hai. Please mujhe apne English seekhne ka experience batao. 
#Person2#: Uh, mujhe nahi pata kya kahun. Tumhe kya jaanana hai? 
#Person1#: Tumhara learning ka method kya hai? 
#Person2#: Thoda sochne do. Mujhe lagta hai main hamesha har mauka le kar practice karne ki koshish karta hoon. 
#Person1#: Agar mauka nahi hai toh? Matlab agar tumhare paas partner nahi hai, toh tum kya karoge? 
#Person2#: Well, main khud se baat karta hoon. Matlab, main pehle ek role play karta hoon, phir doosra. 
#Person1#: Yeh toh accha idea hai. Tum sach mein creative ho.","#Person2# apne spoken English practice karne ka method #Person1# ke saath share karta hai. Jab partner nahi hota, #Person2# khud se baat karta hai."
"#Person1#: Hi Sweetie. Welcome ghar. Hum khane ke liye ready hain. #Person2#: Well, kuch hai jo main ... #Person1#: Humare paas salmon aur tumhara favorite salad hai. #Person2#: Oh, haan. Yeh sunaayi ... great hai. #Person1#: Um, kya ... kya scene hai? Maine bahut mehnat ki. Dekho, dekho. Dessert ke liye, maine apple pie banayi hai. #Person2#: Well ... zyada tar halaton mein ... #Person1#: Hon. Kya hai? Tum ... maine kabhi pie nahi banayi. Ismein mujhe teen ghante lage. #Person2#: Well, sach bolun toh ... #Person1#: Kya hua? [ Aadmi hans raha hai. ] Kya tumhe meri cooking pasand nahi? #Person2#: Nahi, nahi, nahi. #Person1#: Maine bahut mehnat ki! #Person2#: Mujhe pata hai, mujhe pata hai, mujhe pata hai, lekin sach bolun toh, maine abhi ek hamburger, fries, aur chocolate shake khaya. #Person1#: Kyun? KYUN? #Person2#: Mujhe maaf karo. Mujhe nahi pata tha. #Person1#: Maine tumhe aaj subah bola tha ki main kuch acha bana rahi hoon. Kya tumne nahi suna? #Person2#: Mujhe maaf karo, main bhool gaya. Mera matlab ... Ruko ... #Person1#: Serious. #Person2#: Haan, ruko. Ruko, ruko. Tum kya kar rahe ho? Tum khana mere shoes mein kyun daal rahe ho? #Person1#: Taaki tum isse kal kaam par jaate waqt enjoy kar sako. #Person2#: Oh, nahi. Mujhe maaf karo!",#Person1# ne #Person2# ke liye khana tayar kiya hai lekin #Person2# ghar aane se pehle hi khana khatam kar chuka hai. #Person1# gussa hai aur khana #Person2# ke shoes mein daal deta hai.
